page_id,title,url,content_length,num_links,num_sections,num_references,all_categories,meta_categories,science_categories,num_categories,summary_length,avg_sentence_length,last_revision_date,num_languages,languages,rating
70345823,2-Chloro-6-fluorotoluene,https://en.wikipedia.org/wiki/2-Chloro-6-fluorotoluene,2894,0,2,5,"['Alkyl-substituted benzenes', 'All stub articles', 'Articles containing unverified chemical infoboxes', 'Articles with short description', 'Articles without EBI source', 'Articles without KEGG source', 'Articles without UNII source', 'Chembox having GHS data', 'Chembox image size set', 'Chloroarenes', 'ECHA InfoCard ID from Wikidata', 'Fluoroarenes', 'Organohalide stubs', 'Short description matches Wikidata']","['All stub articles', 'Articles containing unverified chemical infoboxes', 'Articles with short description', 'Articles without EBI source', 'Articles without KEGG source', 'Articles without UNII source', 'Chembox having GHS data', 'Chembox image size set', 'ECHA InfoCard ID from Wikidata', 'Short description matches Wikidata']","['Alkyl-substituted benzenes', 'Chloroarenes', 'Fluoroarenes', 'Organohalide stubs']",14,0,0.0,2025-12-11T16:37:38Z,3,"['ta', 'zh']",STUB
78635504,15.ai,https://en.wikipedia.org/wiki/15.ai,98752,0,23,40,"['15.ai', '2020 in Internet culture', '2020 in artificial intelligence', '2020 software', '2022 controversies', '2025 software', 'American websites', 'Applications of artificial intelligence', 'Articles with hAudio microformats', 'Articles with short description', 'Artificial intelligence controversies', 'Brony fandom', 'CS1 Brazilian Portuguese-language sources (pt-br)', 'CS1 Chinese-language sources (zh)', 'CS1 Chinese (Taiwan)-language sources (zh-tw)', 'CS1 Danish-language sources (da)', 'CS1 Finnish-language sources (fi)', 'CS1 French-language sources (fr)', 'CS1 Indonesian-language sources (id)', 'CS1 Japanese-language sources (ja)', 'CS1 Portuguese-language sources (pt)', 'CS1 Russian-language sources (ru)', 'CS1 Spanish-language sources (es)', 'CS1 Swedish-language sources (sv)', 'Commons category link from Wikidata', 'Deep learning software applications', 'Deepfakes', 'English-language websites', 'Generative artificial intelligence', 'Good articles', 'Internet-related controversies', 'Internet memes', 'Internet memes introduced in 2020', 'Internet properties established in 2020', 'Internet properties established in 2025', 'Massachusetts Institute of Technology software', 'Short description is different from Wikidata', 'Speech synthesis', 'Use mdy dates from April 2025', 'Web applications']","['Articles with hAudio microformats', 'Articles with short description', 'CS1 Brazilian Portuguese-language sources (pt-br)', 'CS1 Chinese-language sources (zh)', 'CS1 Chinese (Taiwan)-language sources (zh-tw)', 'CS1 Danish-language sources (da)', 'CS1 Finnish-language sources (fi)', 'CS1 French-language sources (fr)', 'CS1 Indonesian-language sources (id)', 'CS1 Japanese-language sources (ja)', 'CS1 Portuguese-language sources (pt)', 'CS1 Russian-language sources (ru)', 'CS1 Spanish-language sources (es)', 'CS1 Swedish-language sources (sv)', 'Commons category link from Wikidata', 'Good articles', 'Short description is different from Wikidata', 'Use mdy dates from April 2025']","['15.ai', '2020 in Internet culture', '2020 in artificial intelligence', '2020 software', '2022 controversies', '2025 software', 'American websites', 'Applications of artificial intelligence', 'Artificial intelligence controversies', 'Brony fandom', 'Deep learning software applications', 'Deepfakes', 'English-language websites', 'Generative artificial intelligence', 'Internet-related controversies', 'Internet memes', 'Internet memes introduced in 2020', 'Internet properties established in 2020', 'Internet properties established in 2025', 'Massachusetts Institute of Technology software', 'Speech synthesis', 'Web applications']",40,0,0.0,2026-01-20T20:52:26Z,16,"['ar', 'ca', 'de', 'es', 'fr', 'it', 'ja', 'ko', 'nb', 'pl', 'pt', 'ru', 'simple', 'ur', 'zh']",GA
47200,4 Vesta,https://en.wikipedia.org/wiki/4_Vesta,106427,500,31,297,"['1800s in science', '4 Vesta', 'All articles with unsourced statements', 'Articles containing Chinese-language text', 'Articles containing Greek-language text', 'Articles containing video clips', 'Articles with short description', 'Articles with unsourced statements from August 2022', 'Astronomical objects discovered in 1807', 'CS1 errors: archive-url', 'CS1 maint: url-status', 'Commons category link from Wikidata', 'Discoveries by Heinrich Olbers', 'Former dwarf planet candidates', 'Former dwarf planets', 'Good articles', 'Minor planet object articles (numbered)', 'Minor planets visited by spacecraft', 'Named minor planets', 'Pages using multiple image with auto scaled images', 'Pages using multiple image with unknown parameters', 'Short description is different from Wikidata', 'Solar System', 'Use dmy dates from September 2020', 'V-type asteroids (SMASS)', 'V-type asteroids (Tholen)', 'Vesta (mythology)', 'Webarchive template wayback links']","['All articles with unsourced statements', 'Articles containing Chinese-language text', 'Articles containing Greek-language text', 'Articles containing video clips', 'Articles with short description', 'Articles with unsourced statements from August 2022', 'CS1 errors: archive-url', 'CS1 maint: url-status', 'Commons category link from Wikidata', 'Good articles', 'Pages using multiple image with auto scaled images', 'Pages using multiple image with unknown parameters', 'Short description is different from Wikidata', 'Use dmy dates from September 2020', 'Webarchive template wayback links']","['1800s in science', '4 Vesta', 'Astronomical objects discovered in 1807', 'Discoveries by Heinrich Olbers', 'Former dwarf planet candidates', 'Former dwarf planets', 'Minor planet object articles (numbered)', 'Minor planets visited by spacecraft', 'Named minor planets', 'Solar System', 'V-type asteroids (SMASS)', 'V-type asteroids (Tholen)', 'Vesta (mythology)']",28,1658,19.79,2026-01-22T01:45:42Z,93,"['af', 'gsw', 'ar', 'arz', 'ast', 'az', 'be', 'be-tarask', 'bg', 'br', 'ca', 'ce', 'ckb', 'cs', 'cu', 'cy', 'da', 'de', 'el', 'eo', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'ga', 'gl', 'he', 'hi', 'hr', 'hu', 'hy', 'ia', 'id', 'io', 'it', 'ja', 'jv', 'ka', 'kcg', 'kk', 'km', 'ko', 'kv', 'la', 'lb', 'lfn', 'li', 'lmo', 'lt', 'lv', 'mk', 'ml', 'ms', 'mzn', 'nds', 'nl', 'nn', 'nb', 'oc', 'pl', 'pnb', 'pt', 'ro', 'ru', 'scn', 'sco', 'sh', 'simple', 'sk', 'sl', 'sq', 'sr', 'su', 'sv', 'ta', 'tg', 'th', 'tl', 'tr', 'tt', 'uk', 'uz', 'vi', 'war', 'wuu', 'xmf', 'zh', 'lzh', 'nan', 'yue']",GA
1524862,221 Eos,https://en.wikipedia.org/wiki/221_Eos,5529,0,2,15,"['All stub articles', 'Articles with short description', 'Astronomical objects discovered in 1882', 'Discoveries by Johann Palisa', 'Eos', 'Eos asteroids', 'K-type asteroids (SMASS)', 'Main-belt-asteroid stubs', 'Minor planet object articles (numbered)', 'Named minor planets', 'S-type asteroids (Tholen)', 'Short description matches Wikidata']","['All stub articles', 'Articles with short description', 'Short description matches Wikidata']","['Astronomical objects discovered in 1882', 'Discoveries by Johann Palisa', 'Eos', 'Eos asteroids', 'K-type asteroids (SMASS)', 'Main-belt-asteroid stubs', 'Minor planet object articles (numbered)', 'Named minor planets', 'S-type asteroids (Tholen)']",12,887,12.54,2024-08-02T11:02:46Z,45,"['arz', 'ast', 'bar', 'ca', 'ce', 'de', 'el', 'eo', 'es', 'eu', 'fa', 'fi', 'fr', 'hu', 'hy', 'it', 'ja', 'kk', 'la', 'lb', 'mk', 'nds', 'nn', 'nb', 'oc', 'pl', 'pt', 'ro', 'ru', 'sh', 'sk', 'sl', 'sr', 'sv', 'th', 'tl', 'tr', 'tt', 'uk', 'vi', 'yo', 'zh', 'nan', 'yue']",STUB
1525839,289 Nenetta,https://en.wikipedia.org/wiki/289_Nenetta,4230,0,2,8,"['A-type asteroids (SMASS)', 'A-type asteroids (Tholen)', 'All stub articles', 'Articles with short description', 'Astronomical objects discovered in 1890', 'Background asteroids', 'Discoveries by Auguste Charlois', 'Main-belt-asteroid stubs', 'Minor planet object articles (numbered)', 'Named minor planets', 'Short description is different from Wikidata', 'Use dmy dates from October 2019']","['All stub articles', 'Articles with short description', 'Short description is different from Wikidata', 'Use dmy dates from October 2019']","['A-type asteroids (SMASS)', 'A-type asteroids (Tholen)', 'Astronomical objects discovered in 1890', 'Background asteroids', 'Discoveries by Auguste Charlois', 'Main-belt-asteroid stubs', 'Minor planet object articles (numbered)', 'Named minor planets']",12,700,8.6,2025-11-12T14:04:05Z,40,"['arz', 'ca', 'ce', 'de', 'el', 'eo', 'es', 'eu', 'fa', 'fi', 'fr', 'hu', 'hy', 'it', 'ja', 'kk', 'la', 'lb', 'nds', 'nn', 'nb', 'oc', 'pl', 'pt', 'ro', 'ru', 'sh', 'sk', 'sl', 'sr', 'sv', 'tl', 'tt', 'uk', 'vi', 'yo', 'zh', 'nan', 'yue']",STUB
5194113,2-Ethoxyethanol,https://en.wikipedia.org/wiki/2-Ethoxyethanol,4076,0,2,11,"['Articles containing unverified chemical infoboxes', 'Articles with short description', 'Chembox having GHS data', 'ECHA InfoCard ID from Wikidata', 'Glycol ethers', 'Hydroxyethyl compounds', 'Short description matches Wikidata']","['Articles containing unverified chemical infoboxes', 'Articles with short description', 'Chembox having GHS data', 'ECHA InfoCard ID from Wikidata', 'Short description matches Wikidata']","['Glycol ethers', 'Hydroxyethyl compounds']",7,699,16.67,2025-12-11T17:09:09Z,17,"['ar', 'azb', 'ca', 'cs', 'de', 'es', 'fa', 'fi', 'fr', 'it', 'nl', 'pt', 'ru', 'sh', 'sr', 'zh']",START
7628069,3103 Eger,https://en.wikipedia.org/wiki/3103_Eger,6029,0,4,12,"['All stub articles', 'Apollo asteroids', 'Articles with short description', 'Astronomical objects discovered in 1982', 'Earth-crossing asteroids', 'Eger', 'Minor planet object articles (numbered)', 'Named minor planets', 'Near-Earth asteroid stubs', 'Short description is different from Wikidata', 'Use dmy dates from October 2019', 'Xe-type asteroids (SMASS)']","['All stub articles', 'Articles with short description', 'Short description is different from Wikidata', 'Use dmy dates from October 2019']","['Apollo asteroids', 'Astronomical objects discovered in 1982', 'Earth-crossing asteroids', 'Eger', 'Minor planet object articles (numbered)', 'Named minor planets', 'Near-Earth asteroid stubs', 'Xe-type asteroids (SMASS)']",12,206,9.5,2025-12-24T17:51:18Z,33,"['ar', 'arz', 'ca', 'ce', 'de', 'el', 'eo', 'es', 'eu', 'fa', 'fi', 'fr', 'hu', 'hy', 'id', 'it', 'ja', 'la', 'min', 'pl', 'pt', 'ro', 'ru', 'sh', 'sk', 'sl', 'sr', 'su', 'sv', 'tt', 'vi', 'zh']",STUB
7709517,4-Hydroxy-4-methylpentanoic acid,https://en.wikipedia.org/wiki/4-Hydroxy-4-methylpentanoic_acid,3257,0,1,1,"['All stub articles', 'Articles with short description', 'Articles without EBI source', 'Articles without KEGG source', 'Chemical pages without DrugBank identifier', 'Drugboxes which contain changes to verified fields', 'Drugs acting on the nervous system', 'Drugs missing an ATC code', 'Drugs with no legal status', 'GHB receptor agonists', 'Gamma hydroxycarboxylic acids', 'Nervous system drug stubs', 'Short description is different from Wikidata', 'Short description matches Wikidata', 'Tertiary alcohols']","['All stub articles', 'Articles with short description', 'Articles without EBI source', 'Articles without KEGG source', 'Chemical pages without DrugBank identifier', 'Drugboxes which contain changes to verified fields', 'Drugs missing an ATC code', 'Drugs with no legal status', 'Short description is different from Wikidata', 'Short description matches Wikidata']","['Drugs acting on the nervous system', 'GHB receptor agonists', 'Gamma hydroxycarboxylic acids', 'Nervous system drug stubs', 'Tertiary alcohols']",15,450,18.75,2025-12-29T15:36:47Z,4,"['sh', 'sr', 'vi']",STUB
21538638,2012 phenomenon,https://en.wikipedia.org/wiki/2012_phenomenon,141649,0,34,316,"['2012 hoaxes', '2012 phenomenon', 'All articles with dead external links', 'Apocalypticism', 'Articles with Yucatec Maya-language sources (yua)', 'Articles with dead external links from October 2015', 'Articles with hAudio microformats', 'Articles with permanently dead external links', 'Articles with short description', 'CS1: unfit URL', 'CS1 Chinese (Hong Kong)-language sources (zh-hk)', 'CS1 Spanish-language sources (es)', 'Commons category link from Wikidata', 'Conspiracy theories', 'December 2012', 'Featured articles', 'Hoaxes', 'Interlanguage link template forcing interwiki links', 'Mass psychogenic illness', 'Maya calendars', 'Maya in art and culture', 'Mythology', 'New Age culture', 'Numerology', 'Pseudoscience', 'Short description matches Wikidata', 'Spoken articles', 'Urban legends', 'Use dmy dates from April 2020', 'Webarchive template wayback links']","['All articles with dead external links', 'Articles with Yucatec Maya-language sources (yua)', 'Articles with dead external links from October 2015', 'Articles with hAudio microformats', 'Articles with permanently dead external links', 'Articles with short description', 'CS1: unfit URL', 'CS1 Chinese (Hong Kong)-language sources (zh-hk)', 'CS1 Spanish-language sources (es)', 'Commons category link from Wikidata', 'Featured articles', 'Interlanguage link template forcing interwiki links', 'Short description matches Wikidata', 'Spoken articles', 'Use dmy dates from April 2020', 'Webarchive template wayback links']","['2012 hoaxes', '2012 phenomenon', 'Apocalypticism', 'Conspiracy theories', 'December 2012', 'Hoaxes', 'Mass psychogenic illness', 'Maya calendars', 'Maya in art and culture', 'Mythology', 'New Age culture', 'Numerology', 'Pseudoscience', 'Urban legends']",30,1666,28.78,2026-01-13T18:54:28Z,47,"['af', 'ar', 'az', 'be', 'bn', 'ca', 'cs', 'da', 'eo', 'es', 'fa', 'ff', 'fi', 'fr', 'ha', 'he', 'hr', 'hu', 'id', 'it', 'ja', 'ko', 'lt', 'ml', 'ms', 'ne', 'nl', 'nn', 'nb', 'pl', 'pt', 'ro', 'ru', 'sh', 'sl', 'sr', 'sv', 'ta', 'te', 'th', 'tr', 'uk', 'ur', 'uz', 'vi', 'zh']",FA
30291341,2019 revision of the SI,https://en.wikipedia.org/wiki/2019_revision_of_the_SI,77900,0,24,98,"['2018 in science', '2019 in science', 'All Wikipedia articles written in British English', 'All articles containing potentially dated statements', 'Articles containing French-language text', 'Articles containing potentially dated statements from March 2013', 'Articles with short description', 'CS1 French-language sources (fr)', 'CS1 errors: periodical ignored', 'Definitions', 'Good articles', 'IUPAP', 'Pages displaying short descriptions of redirect targets via Module:Annotated link', 'SI units', 'Short description is different from Wikidata', 'Use British English from November 2018', 'Use dmy dates from December 2019', 'Webarchive template wayback links']","['All Wikipedia articles written in British English', 'All articles containing potentially dated statements', 'Articles containing French-language text', 'Articles containing potentially dated statements from March 2013', 'Articles with short description', 'CS1 French-language sources (fr)', 'CS1 errors: periodical ignored', 'Good articles', 'Pages displaying short descriptions of redirect targets via Module:Annotated link', 'Short description is different from Wikidata', 'Use British English from November 2018', 'Use dmy dates from December 2019', 'Webarchive template wayback links']","['2018 in science', '2019 in science', 'Definitions', 'IUPAP', 'SI units']",18,3337,30.82,2025-12-26T23:18:33Z,24,"['ar', 'be', 'bg', 'cs', 'cv', 'da', 'es', 'eu', 'fa', 'fr', 'id', 'ja', 'ko', 'ms', 'pt', 'ro', 'ru', 'sk', 'th', 'uk', 'vi', 'zh', 'yue']",GA
