title,page_id
Antonín Havlík,22824749
Anuradhapura cross,45520647
Anus,2500
Anxiety,922
Anybots,21070765
Anytime algorithm,9025771
Aorta,2089
Aortic aneurysm,779059
Aortic bifurcation,17948325
Apartment building,665817
Aperture,47474
Apex (geometry),6022079
Aphanitic,305932
Aphanomyces,1914468
Aphasia,2088
Aphemia,2849145
Apiary,351249
Apice,6769999
Apiculture,322127
Apigenin,4220091
Apiole,2867539
Apitherapy,400671
Aplasmomycin,40501095
Apoapsis,88215
Apogee,2569
Apollo Lunar Module,151932
Apollo program,1461
Aponeurosis,1069590
Apparent magnitude,1962
Apparent place,2044142
Apparent power,40722
Apparent retrograde motion,48908
Appendix (anatomy),99611
Apperception,4315132
Apple Inc.,856
Application developer,56763423
Application monitoring,19376773
Application programming interface,65004315
Application security,2571015
Application software,454746
Applications of artificial intelligence,15893057
Applied economics,5944849
Applied engineering (field),25435160
Applied kinesiology,4276168
Applied mathematics,24295969
Applied mechanics,4562815
Applied physics,2641938
Applied science,419386
Appropriate technology,190450
Appropriated carrying capacity,70038689
Approved drugs,3017644
Approximate string matching,3537993
Approximation,336271
Approximation error,640422
Approximation theory,1092713
Appulse,3784291
Apron (architecture),33871120
Aprotic,66121457
Apse,474695
Apsis,88213
Aptian,2575334
Aqua regia,62929
Aquaculture,1634
Aquaponics,466801
Aquatic ape hypothesis,64243
Aquatic plant,151922
Aquation,49924144
Aqueous,210754
Aqueous humor,11021884
Aqueous solution,106240
Aquifer,47481
Aquila (Roman),1806573
ArXiv,38751
ArXiv (identifier),63429978
Arab Liberation Flag,78603041
Arabic,803
Arabic language,47317837
Arable land,903
Araeosystyle,2887516
Aragonite,183970
Aragonite sea,16842850
Arakelov geometry,16419417
Arakelov theory,16364229
Arbitrage,3162
Arbitrary waveform generator,2672803
Arbutin,5723938
Arc (geometry),3082731
Arc converter,4196082
Arc furnace,4974530
Arc lamp,67893
Arc length,1898401
Arc welder,11696539
Arc-boutant,3799452
Arc-minute,208705
Arcade (architecture),237122
Arcadian Greek,58546057
Arch,52070
Arch dam,866601
Archaea,19179592
Archaeoastronomy,2864
Archaeobotany,1607448
Archaeological culture,642871
Archaeology,18951655
Archbishop,48557
Archean Eon,1873869
Archiepiscopal cross,27663621
Archimedes,1844
Archimedes' principle,333420
Archimedes' screw,53686
Arching or compressive membrane action in reinforced concrete slabs,38364510
Archipelago,911
Architectural engineering,19278728
Architectural structure,7076125
Architecture,21296224
Architrave,714055
Archival science,3036868
Archive,316723
Archive.today,40629226
Archives management,56910813
Archosaurs,1332758
Arcjet rocket,37836
Arcsecond,68721
Arctic,36971
Arctic Circle,40036297
Arctic Ocean,18951556
Arctic cyclone,4466745
Arctic dipole anomaly,28130762
Arctic methane emissions,19480112
Arctic oscillation,1277797
Arctic sea ice decline,40659364
Arctic shrinkage,31431848
Arcus cloud,6078485
Arduino,5389424
Area,1209
Area forecast,12101857
Area moment of inertia,1736593
Areal velocity,1150833
Areas of mathematics,72003053
Arenaceous,23173060
Arenite,3297107
Argadin,31951008
Argillaceous,14060128
Arginine,63550
Arglabin,50687392
Argo (oceanography),1245135
Argon,896
Argon fluorohydride,7661439
Argument form,668
Argument of a function,32842052
Argument of periapsis,975450
Argumentation framework,35457079
Argyria,99163
Aristides Brezina,14460266
Aristotle,308
Arithmetic,3118
Arithmetic algebraic geometry,22263817
Arithmetic average,4433554
Arithmetic combinatorics,18243381
Arithmetic dynamics,17584701
Arithmetic function,3170
Arithmetic geometry,1973177
Arithmetic logic unit,27046146
Arithmetic mean,612
Arithmetic operation,8586276
Arithmetic progression,168389
Arithmetic topology,23834912
Arithmetic underflow,1254615
Arithmetical algebraic geometry,3132723
Arithmetic–geometric mean,3090
Arkose,1701057
Arm,53238
Armature (electrical engineering),58554888
Armenian Cross,28190786
Armenian dialects,62253946
Armenian eternity sign,36638816
Armenian hypothesis,7349929
Armenian language,2217
Armiger,817041
Arminas,31014645
Armpit,3937337
Arnold Sommerfeld,213639
Aroma compound,81991703
Aromatherapy,25611728
Aromatic compound,1313
Aromatic hydrocarbon,1858
Aromaticity,239836
Array data structure,71749888
Array data type,71749878
Arrhenius equation,47011
Arrhenius theory,908980
Arris,2107386
Arrow,51513
Arrow Cross,526753
Arrow information paradox,16102415
Arrow pushing,22576085
Arrow's impossibility theorem,89425
Arrow-Debreu security,31905231
Arrowslit,18561489
Arrow–Debreu model,1239556
Arroyo (watercourse),1519419
Arsenic,897
Arsenic acid,2390624
Arsenic diiodide,43129337
Arsenic dioxide,74006581
Arsenic monophosphide,74536190
Arsenic oxybromide,36083929
Arsenic oxychloride,36089133
Arsenic pentafluoride,17291981
Arsenic pentasulfide,23259088
Arsenic pentoxide,3531857
Arsenic tribromide,5023787
Arsenic trichloride,5023862
Arsenic trifluoride,17291837
Arsenic triiodide,18702001
Arsenic trioxide,2067748
Arsenic triselenide,5023057
Arsine,238525
Art nouveau,23275462
Arteries,533648
Arteriole,479444
Artery,36790
Arthritis,1776
Arthropod,19827221
Arthropoda,19827240
Arthur C. Clarke,18598148
Arthur Cecil Pigou,216670
Arthur Compton,432000
Arthur M. Schlesinger Jr.,1013900
Arthur O'Sullivan (economist),26931717
Arthur S. Reber,39285037
Arthur Samuel (computer scientist),10809677
Arthur Schuster,2583876
Article (grammar),48203
Articulated robot,2746898
Articulation (anatomy),2024813
Articulation (architecture),14865559
Artifact (archaeology),584894
Artifact (software development),6303113
Artificial Intelligence Act,68665578
Artificial Intelligence Markup Language,46742
Artificial Intelligence: A Modern Approach,566680
Artificial consciousness,195552
Artificial daylight supplementation,53352429
Artificial general intelligence,586357
Artificial human companion,483655
Artificial immune system,1589987
Artificial intelligence,1164
Artificial intelligence (video games),57041659
Artificial intelligence arms race,56127293
Artificial intelligence art,80155846
Artificial intelligence controversies,81298343
Artificial intelligence engineering,78134079
Artificial intelligence in government,59539440
Artificial intelligence in healthcare,52588198
Artificial intelligence in industry,54008163
Artificial intelligence in mental health,72771661
Artificial intelligence systems integration,7872324
"Artificial intelligence, situated approach",73133827
Artificial neural network,76122040
Artificial neural networks,938690
Artificial neuron,349771
Artificial satellite,962006
Artificial satellites,1348357
Artificial superintelligence,46619262
Artillery,2508
Artinian ring,489273
Arundinaria,518509
Arvydas,31668399
Aryan race,42277
Aryanism,529874
Aryl,72690830
Arête,653283
Asarone,10564490
Ascending node,924843
Ascorbic acid,52727451
Asexual reproduction,2756
Ashish Vaswani,73852586
Ashkenazi Jews,150184
Ashlar,1281802
Ashlee Vance,6836366
Asian Dust,4682545
Asimo,738297
Asno law,79262560
Asparagine,63548
Aspartame,2752
Aspartic acid,63540
Aspartylglucosamine,17721108
Aspect (geography),1608441
Aspect ratio (aeronautics),272456
Aspect-oriented programming,145329
Asperger syndrome,37556
Asperity (materials science),3859682
Aspirated consonant,3134
Aspirin,1525
Assarting,3868248
Assembled gem,55583921
Assembler (computing),38470451
Assembly language,1368
Assertion (computing),39136581
Assertion (software development),234018
Asset,18934838
Asset management,6570919
Assibilation,2252629
Assigned amount unit,19190191
Assimilation (biology),1525710
Assimilation (linguistics),50071613
Associate's Degree,6786559
Associated Press,18935732
Association for Computing Machinery,2928
Association for the Advancement of Artificial Intelligence,534794
Associative array,95154
Astasia-abasia,4089295
Astatine,901
Asterism (astronomy),1028265
Asteroid,791
Asteroid belt,47264
Asteroid spectral types,2701177
Asteroidal achondrite,32733247
Asthenosphere,145717
Asthma,44905
Astragal,1571731
Astrobiology,2787
Astrochemistry,71268
Astrodynamics,11183168
Astrogeology,5771577
Astroinformatics,28326718
Astrological,579531
Astrological signs,8712327
Astrology,2122
Astrology and astronomy,1018868
Astrology and science,38862610
Astrometric binary,333639
Astrometry,1181
Astronaut,664
Astronomer,580
Astronomers Monument,73026681
Astronomical Society of the Pacific,630922
Astronomical body,206543
Astronomical catalogue,22685026
Astronomical nutation,52297430
Astronomical object,206542
Astronomical objects,1288947
Astronomical radio source,1146115
Astronomical seeing,267362
Astronomical spectroscopy,273679
Astronomical symbol,528613
Astronomical symbols,390597
Astronomical transit,243447
Astronomical unit,1210
Astronomy,50650
Astronomy (magazine),2624555
Astronomy in Serbia,25135168
Astronomy in the medieval Islamic world,3304608
Astroparticle physics,7035802
Astrophotography,143115
Astrophysical X-ray source,25101402
Astrophysics,361897
Astrotourism,80609308
Asymmetric information,309802
Asymmetry,344913
Asymptomatic,602790
Asymptotic analysis,641995
Asymptotic combinatorics,20941164
Asymptotic computational complexity,15374087
Asymptotic expansion,642090
Asymptotic stability,21326802
Asymptotic theory,7276484
Asymptotic theory (statistics),26024794
Asymptotically locally Euclidean,2618273
Asynchronous I/O,1880953
Asynchronous circuit,1627162
Asyndesis,24298771
At First Sight (1999 film),2399430
Ataxia,969
Ataxic,6115616
Ataxite,2084474
Athens,1216
Atherosclerosis,85385
Athletic training,1742971
Atkins diet,84121
Atkinson–Stiglitz theorem,40806572
Atlantic Multidecadal Oscillation,24729358
Atlantic Ocean,698
Atlantic Seaboard fall line,63222419
Atlantic coastal plain,1145843
Atlantic hurricane,3373620
Atlantic hurricane season,2930244
Atlantic meridional overturning circulation,5097491
Atlas,47429
Atlas (architecture),47433
Atmosphere,202899
Atmosphere (unit),63274968
Atmosphere of Earth,202898
Atmospheric absorption,28862318
Atmospheric boundary layer,1297354
Atmospheric carbon cycle,35997283
Atmospheric chemistry,706999
Atmospheric circulation,433085
Atmospheric convection,11963992
Atmospheric density,59411425
Atmospheric drag,979533
Atmospheric electricity,2222635
Atmospheric entry,45294
Atmospheric lake,69643278
Atmospheric model,5444216
Atmospheric physics,801420
Atmospheric pressure,47484
Atmospheric reentry,30956112
Atmospheric refraction,1784072
Atmospheric river,30042225
Atmospheric science,164633
Atmospheric sciences,60404155
Atmospheric sounding,5145147
Atmospheric temperature,31313352
Atmospheric thermodynamics,5321016
Atmospheric tide,10151726
Atoll,47486
Atom,902
Atom cluster,1809740
Atomic hypothesis,19139963
Atomic line filter,4909834
Atomic mass,19604151
Atomic mass unit,62221589
Atomic nuclei,1560241
Atomic nucleus,19916559
Atomic number,673
Atomic orbital,1206
Atomic packing factor,3436583
Atomic physics,1200
Atomic radius,48900
Atomic structure,861751
Atomic theory,76422780
Atomic weight,3230
"Atomic, molecular, and optical physics",48579
Atomicity (chemistry),29708565
Atoms,187412
Atopic dermatitis,2225073
Atrial fibrillation,20869694
Atrium (architecture),1317246
Atrium (heart),1317242
Attachment theory,884589
Attachment therapy,5885283
Attending physician,2195326
Attention,68753
Attention (machine learning),66001552
Attention deficit hyperactivity disorder,64976
Attention economy,3260249
Attention mechanism,66001606
Attentional shift,4958509
Attenuation,40735
Attenuation coefficient,12328822
Attic,3023194
Attic Greek,85436
Attributable fraction among the exposed,22479457
Attributable fraction for the population,57375305
Attribute (computing),81227549
Attribute–value pair,67834128
Attribution of recent climate change,76350645
Attributional calculus,13911207
Aubrite,12184926
Audio Interchange File Format,66785
Audio and video connector,1436860
Audio engineer,21189305
Audio equipment,347002
Audio file format,2316
Audio filter,370157
Audio frequency,344142
Audio noise reduction,13071508
Audio signal processing,2322
Audio-Animatronics,438272
Audiology,1050386
Audion tube,36961152
Audit,224700
Audit report,10626167
Audit trail,40742
Auditing (Scientology),1544374
Auditory integration training,5570588
Augite,363483
Augmented reality,85631
August Krönig,932247
August Leskien,18624344
Auguste Bravais,1733996
Augustin-Jean Fresnel,1141
Augustin-Louis Cauchy,1842
Aumann's agreement theorem,20515591
Aura (paranormal),2555800
Aura (satellite),827963
Aureole,395618
Auricle (anatomy),856321
Auriculotherapy,454837
Auriga (constellation),77368834
Aurora (text-to-image model),78544463
Auscultation,581091
Auslander–Reiten theory,30350056
Austenite,233317
Austenitization,35525250
Austerity,684037
Austin transformer,22241678
Australia,4689264
Australian Aboriginal astronomy,9363315
Australian Broadcasting Corporation,3079
Australian Flag Society,31228114
Australian National Flag Association,1429617
Australian and New Zealand Journal of Psychiatry,33613879
Austrian School,73385730
Autarky,45442
Authentication,47967
Authority,170653
Authority control,1406260
Autism,29113700
Autism and vaccines,14248617
Autism spectrum,25
Autism spectrum disorder,790175
Autistic enterocolitis,3076858
AutoGPT,73566219
Autocorrelation,2724
Autodynamics,1836629
Autoencoder,6836612
Autoignition,765094
Autoignition temperature,316737
Autoimmune disease,19468046
Autoimmune disorder,19468062
Autoimmunity,93842
Autokabalesis,34480714
Automata,28847151
Automata theory,103356
Automated machine learning,55843837
Automated planning,3254641
Automated planning and scheduling,1505641
Automated reasoning,2884728
Automated restaurant,31976229
Automated retail,28938783
Automated theorem prover,1531203
Automated theorem proving,2546
Automatic control,646961
Automatic direction finder,322840
Automatic gain control,234062
Automatic level,33192190
Automatic stabilizer,1183512
Automatic transfer switch,11025669
Automation,173354
Automation engineering,44455145
Automatism (medicine),18787943
Automaton,189749
Automaton clock,5977620
Automobile,43982360
Automobile handling,779651
Automotive,337352
Automotive engineering,351882
Automotive industry,163778
Autonomic computing,658223
Autonomic nervous system,166189
Autonomous,191153
Autonomous car,61362626
Autonomous consumption,1701388
Autonomous mobile robot,66111154
Autonomous robot,48049
Autonomous robotics,4379646
Autonomous underwater vehicle,1885043
Autonomous vehicle,1974050
Autonomy,191145
Autorecloser,31900933
Autoregressive conditional heteroskedasticity,610752
Autoregressive model,1434444
Autoregressive–moving-average model,75226238
Autoscopy,3049980
Autosuggestion,314708
Autotransformer,1080101
Autotroph,25086118
Autumn,3049
Auxiliary memory,38519476
Availability,40760
Availability factor,3958005
Available water capacity,3422207
Avalanche,73321
Avalanche diode,243420
Avellane cross,4216591
Average,60167
Average absolute deviation,344242
Average cost,554666
Average fixed cost,3438662
Average rectified value,23613008
Average tax rate,8413393
Average treatment effect,14527587
Average variable cost,3438648
Averages,16313529
Avestan,173578
Aviation,58422
Aviation accidents and incidents,164536
Aviation in the pioneer era,42647449
Aviation medicine,991893
Aviator,38699043
Avinash Dixit,2930017
Avionics,2039
Aviz cross,62751800
Avogadro constant,41545
Avogadro number,3324234
Avogadro's law,238680
Avolition,304566
Avulsion (river),20494183
Avutometinib,70952455
Axial precession,72576
Axial stress,1550675
Axial tilt,91173
Axial vector,326466
Axilla,767600
Axillary artery,2330286
Axillary vein,2374342
Axino,8120814
Axiom,928
Axiom system,1572162
Axiomatic set theory,86718
Axiomatic system,188401
Axioms of probability,45001
Axion,335054
Axis of rotation,142939
Axle,160573
Axon,958
Axona,25340705
Ayre (landform),14175585
Ayurveda,236674
Azeotrope,56778
